Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-877,229000,2024-04-30,2021-09-02T17:42:00+0200,Partner Referral,Matrix cutting-edge solutions,Proposal/Price Quote,Existing Customer - Upgrade,50,Opp-2321
ACC-166,61000,2024-08-08,2023-09-01T18:45:00+0200,Other,Grow cutting-edge deliverables,Negotiation/Review,Existing Customer - Upgrade,30,Opp-2322
ACC-424,55000,2024-06-15,2022-07-08T00:04:00+0200,Phone Inquiry,Re-intermediate virtual e-tailers,Negotiation/Review,Existing Customer - Downgrade,75,Opp-2323
ACC-635,15000,2024-11-02,2021-10-05T00:08:00+0200,Other,Monetize world-class e-services,Closed Lost,Existing Customer - Downgrade,0,Opp-2324
ACC-887,167000,2024-06-11,2021-11-10T20:39:00+0200,Web,Monetize interactive systems,Proposal/Price Quote,Existing Customer - Downgrade,25,Opp-2325
ACC-393,80000,2025-03-01,2024-01-10T13:00:00+0200,Direct Mail,Maximize mission-critical niches,Prospecting,New Customer,95,Opp-2326
ACC-867,110000,2024-11-28,2021-03-08T08:01:00+0200,Web,Generate leading-edge e-markets,Negotiation/Review,Existing Customer - Replacement,45,Opp-2327
ACC-314,42000,2024-07-24,2020-06-07T08:48:00+0200,Web,Incubate interactive communities,Closed Lost,Existing Customer - Upgrade,5,Opp-2328
ACC-69,33000,2024-04-09,2020-04-02T07:32:00+0200,Partner Referral,Implement rich web services,Value Proposition,Existing Customer - Downgrade,60,Opp-2329
ACC-307,147000,2024-05-04,2025-03-10T22:20:00+0200,Partner Referral,Incubate value-added metrics,Needs Analysis,New Customer,50,Opp-2330
ACC-806,213000,2024-08-13,2023-11-10T07:41:00+0200,Other,Enable next-generation info-mediaries,Negotiation/Review,New Customer,10,Opp-2331
ACC-399,123000,2024-06-22,2022-10-02T06:24:00+0200,Phone Inquiry,Aggregate synergistic bandwidth,Perception Analysis,Existing Customer - Replacement,95,Opp-2332
ACC-767,138000,2024-12-03,2024-06-11T07:14:00+0200,Web,Expedite customized eyeballs,Negotiation/Review,Existing Customer - Replacement,75,Opp-2333
ACC-438,13000,2024-03-30,2021-11-10T07:56:00+0200,Direct Mail,Envisioneer user-centric bandwidth,Id. Decision Makers,Existing Customer - Downgrade,85,Opp-2334
ACC-142,79000,2024-04-05,2024-04-07T06:40:00+0200,Direct Mail,Re-intermediate 24/7 networks,Negotiation/Review,New Customer,65,Opp-2335
ACC-495,100000,2024-04-27,2022-11-04T07:57:00+0200,Trade Show,Enable compelling infrastructures,Qualification,Existing Customer - Upgrade,75,Opp-2336
ACC-596,164000,2025-01-23,2021-01-03T16:05:00+0200,Direct Mail,Iterate b2b partnerships,Prospecting,New Customer,30,Opp-2337
ACC-638,165000,2025-03-04,2024-11-11T13:14:00+0200,Phone Inquiry,Leverage real-time systems,Proposal/Price Quote,Existing Customer - Replacement,25,Opp-2338
ACC-258,227000,2025-02-17,2021-02-06T07:43:00+0200,Phone Inquiry,Facilitate sticky e-markets,Proposal/Price Quote,Existing Customer - Replacement,15,Opp-2339
ACC-45,91000,2024-03-31,2022-12-11T07:25:00+0200,Partner Referral,E-enable scalable roi,Needs Analysis,New Customer,45,Opp-2340
ACC-162,88000,2024-10-13,2021-04-06T08:37:00+0200,Other,Transform dynamic metrics,Perception Analysis,New Customer,20,Opp-2341
ACC-916,24000,2024-05-11,2022-01-05T16:25:00+0200,Phone Inquiry,Extend magnetic experiences,Proposal/Price Quote,New Customer,35,Opp-2342
ACC-363,60000,2024-05-22,2021-08-05T11:37:00+0200,Trade Show,Aggregate collaborative info-mediaries,Id. Decision Makers,New Customer,10,Opp-2343
ACC-991,53000,2024-12-18,2022-08-04T16:07:00+0200,Trade Show,Incubate intuitive architectures,Prospecting,New Customer,90,Opp-2344
ACC-182,59000,2025-03-02,2020-07-07T00:24:00+0200,Web,Enable compelling models,Perception Analysis,New Customer,100,Opp-2345
ACC-417,127000,2024-05-18,2022-05-07T03:40:00+0200,Partner Referral,Aggregate world-class mindshare,Needs Analysis,New Customer,5,Opp-2346
ACC-311,34000,2024-10-02,2021-07-12T03:36:00+0200,Web,Aggregate front-end systems,Negotiation/Review,Existing Customer - Upgrade,60,Opp-2347
ACC-606,88000,2024-05-10,2020-12-02T03:04:00+0200,Trade Show,Maximize rich markets,Id. Decision Makers,Existing Customer - Upgrade,45,Opp-2348
ACC-245,221000,2024-08-21,2020-08-04T14:30:00+0200,Partner Referral,Iterate open-source experiences,Closed Lost,Existing Customer - Replacement,40,Opp-2349
ACC-402,116000,2025-03-18,2023-02-02T23:21:00+0200,Other,Revolutionize impactful networks,Needs Analysis,Existing Customer - Downgrade,90,Opp-2350
ACC-889,35000,2025-01-23,2022-12-06T17:57:00+0200,Partner Referral,Embrace bricks-and-clicks systems,Qualification,Existing Customer - Downgrade,10,Opp-2351
ACC-525,177000,2024-06-13,2022-09-08T10:07:00+0200,Web,Morph collaborative eyeballs,Id. Decision Makers,Existing Customer - Replacement,70,Opp-2352
ACC-573,183000,2024-10-27,2020-08-09T12:11:00+0200,Phone Inquiry,Optimize vertical e-services,Prospecting,Existing Customer - Downgrade,45,Opp-2353
ACC-715,78000,2024-05-26,2021-07-10T09:58:00+0200,Direct Mail,Revolutionize interactive technologies,Proposal/Price Quote,Existing Customer - Replacement,100,Opp-2354
ACC-137,134000,2025-03-08,2020-11-07T23:08:00+0200,Phone Inquiry,Maximize vertical communities,Closed Lost,Existing Customer - Replacement,90,Opp-2355
ACC-309,171000,2024-08-25,2023-11-04T21:53:00+0200,Phone Inquiry,Whiteboard dot-com web services,Value Proposition,New Customer,75,Opp-2356
ACC-863,69000,2025-01-16,2022-09-03T22:59:00+0200,Direct Mail,Benchmark vertical mindshare,Perception Analysis,Existing Customer - Upgrade,20,Opp-2357
ACC-265,199000,2024-07-17,2022-11-07T08:17:00+0200,Partner Referral,Target visionary metrics,Closed Won,New Customer,70,Opp-2358
ACC-517,173000,2024-08-09,2024-08-07T02:44:00+0200,Other,Extend proactive roi,Proposal/Price Quote,Existing Customer - Downgrade,35,Opp-2359
ACC-213,193000,2024-11-09,2025-01-06T14:19:00+0200,Other,Implement magnetic e-business,Needs Analysis,Existing Customer - Upgrade,85,Opp-2360
ACC-653,248000,2024-10-17,2022-05-02T00:38:00+0200,Phone Inquiry,Target integrated experiences,Closed Lost,Existing Customer - Upgrade,55,Opp-2361
ACC-840,123000,2024-12-30,2021-05-31T23:12:00+0200,Direct Mail,Utilize compelling convergence,Qualification,Existing Customer - Replacement,70,Opp-2362
ACC-685,58000,2024-07-09,2021-05-12T08:06:00+0200,Other,Revolutionize cross-platform partnerships,Needs Analysis,New Customer,0,Opp-2363
ACC-418,186000,2024-10-10,2021-03-09T09:24:00+0200,Partner Referral,Exploit proactive relationships,Closed Lost,Existing Customer - Downgrade,10,Opp-2364
ACC-947,215000,2025-01-26,2020-09-12T07:52:00+0200,Other,Unleash distributed supply-chains,Perception Analysis,Existing Customer - Replacement,90,Opp-2365
ACC-181,216000,2024-09-04,2020-06-08T18:27:00+0200,Other,Maximize value-added e-commerce,Proposal/Price Quote,Existing Customer - Replacement,40,Opp-2366
ACC-877,226000,2024-08-31,2025-03-05T12:51:00+0200,Phone Inquiry,Strategize open-source e-tailers,Needs Analysis,Existing Customer - Upgrade,40,Opp-2367
ACC-835,89000,2025-03-15,2022-09-07T11:30:00+0200,Direct Mail,Synthesize bricks-and-clicks systems,Negotiation/Review,New Customer,80,Opp-2368
ACC-16,239000,2024-09-24,2024-12-10T21:04:00+0200,Partner Referral,Strategize 24/365 content,Closed Won,New Customer,85,Opp-2369
ACC-314,83000,2025-01-31,2020-08-12T02:30:00+0200,Direct Mail,Enable interactive convergence,Needs Analysis,Existing Customer - Downgrade,45,Opp-2370
ACC-744,89000,2024-06-06,2020-02-10T08:35:00+0200,Phone Inquiry,Utilize open-source applications,Closed Won,Existing Customer - Upgrade,90,Opp-2371
ACC-381,151000,2024-12-26,2022-01-31T23:41:00+0200,Web,Productize intuitive metrics,Closed Lost,New Customer,5,Opp-2372
ACC-331,242000,2025-03-11,2023-04-07T04:50:00+0200,Direct Mail,Brand 24/7 infrastructures,Closed Lost,Existing Customer - Upgrade,65,Opp-2373
ACC-99,54000,2025-01-03,2022-09-30T12:49:00+0200,Trade Show,Synthesize visionary bandwidth,Prospecting,Existing Customer - Replacement,15,Opp-2374
ACC-189,175000,2024-07-17,2023-09-06T21:56:00+0200,Partner Referral,Embrace cross-media convergence,Proposal/Price Quote,New Customer,100,Opp-2375
ACC-359,118000,2024-12-05,2023-11-02T12:44:00+0200,Partner Referral,Maximize cross-platform e-markets,Value Proposition,Existing Customer - Replacement,15,Opp-2376
ACC-761,78000,2024-04-29,2020-06-10T06:49:00+0200,Trade Show,Expedite clicks-and-mortar action-items,Qualification,Existing Customer - Upgrade,25,Opp-2377
ACC-886,214000,2024-11-26,2022-01-04T14:57:00+0200,Web,Strategize ubiquitous e-business,Id. Decision Makers,Existing Customer - Upgrade,70,Opp-2378
ACC-584,142000,2024-10-10,2022-06-04T06:08:00+0200,Phone Inquiry,Target one-to-one relationships,Prospecting,New Customer,45,Opp-2379
ACC-469,246000,2024-11-03,2022-04-08T04:02:00+0200,Other,Incubate integrated solutions,Negotiation/Review,New Customer,100,Opp-2380
ACC-94,32000,2024-05-02,2023-03-01T08:55:00+0200,Other,Enable extensible roi,Perception Analysis,Existing Customer - Replacement,65,Opp-2381
ACC-187,123000,2024-11-28,2024-03-05T03:17:00+0200,Trade Show,Architect cutting-edge action-items,Perception Analysis,Existing Customer - Replacement,0,Opp-2382
ACC-15,161000,2024-05-30,2023-03-08T01:41:00+0200,Direct Mail,Visualize intuitive relationships,Id. Decision Makers,Existing Customer - Upgrade,60,Opp-2383
ACC-197,205000,2024-07-31,2024-10-08T04:18:00+0200,Trade Show,Incubate magnetic experiences,Prospecting,Existing Customer - Downgrade,5,Opp-2384
ACC-176,55000,2024-09-21,2023-09-10T18:00:00+0200,Web,Exploit visionary niches,Perception Analysis,Existing Customer - Upgrade,100,Opp-2385
ACC-383,155000,2024-09-24,2023-09-06T13:18:00+0200,Partner Referral,Engineer e-business vortals,Closed Won,Existing Customer - Replacement,0,Opp-2386
ACC-651,158000,2024-04-03,2022-03-06T17:30:00+0200,Phone Inquiry,Brand virtual platforms,Id. Decision Makers,New Customer,50,Opp-2387
ACC-456,128000,2025-02-12,2021-08-01T04:02:58+0200,Phone Inquiry,Benchmark web-enabled systems,Needs Analysis,New Customer,100,Opp-2388
ACC-263,72000,2024-09-09,2022-10-01T05:21:00+0200,Web,Generate plug-and-play e-markets,Negotiation/Review,Existing Customer - Upgrade,45,Opp-2389
ACC-901,189000,2024-05-07,2024-03-07T14:42:00+0200,Other,Aggregate intuitive e-services,Proposal/Price Quote,New Customer,65,Opp-2390
ACC-977,54000,2024-10-29,2022-06-07T04:14:00+0200,Web,Engineer visionary methodologies,Negotiation/Review,Existing Customer - Upgrade,15,Opp-2391
ACC-939,168000,2024-11-21,2025-03-09T09:11:00+0200,Direct Mail,Facilitate real-time networks,Negotiation/Review,Existing Customer - Upgrade,30,Opp-2392
ACC-995,21000,2025-01-07,2020-02-05T00:42:00+0200,Direct Mail,Harness sticky functionalities,Qualification,Existing Customer - Downgrade,10,Opp-2393
ACC-984,180000,2024-12-17,2020-07-03T10:27:00+0200,Partner Referral,Implement impactful portals,Perception Analysis,Existing Customer - Downgrade,90,Opp-2394
ACC-568,137000,2024-08-06,2020-07-03T17:30:00+0200,Web,Orchestrate scalable e-markets,Prospecting,New Customer,40,Opp-2395
ACC-125,30000,2024-06-24,2020-03-03T01:23:00+0200,Partner Referral,Visualize distributed architectures,Proposal/Price Quote,New Customer,65,Opp-2396
ACC-825,158000,2025-03-19,2020-08-04T03:31:00+0200,Partner Referral,Extend real-time portals,Proposal/Price Quote,Existing Customer - Replacement,35,Opp-2397
ACC-123,108000,2024-08-10,2023-10-07T12:38:00+0200,Other,Maximize b2b markets,Closed Won,Existing Customer - Replacement,20,Opp-2398
ACC-421,230000,2024-08-24,2023-10-07T21:08:58+0200,Web,Target sticky schemas,Closed Lost,Existing Customer - Replacement,5,Opp-2399
ACC-799,25000,2025-01-02,2025-01-09T14:51:00+0200,Direct Mail,Iterate scalable web-readiness,Qualification,Existing Customer - Upgrade,45,Opp-2400
ACC-451,117000,2025-01-12,2024-12-02T16:43:00+0200,Phone Inquiry,Transition cross-media action-items,Proposal/Price Quote,New Customer,35,Opp-2401
ACC-950,121000,2024-07-22,2022-12-11T23:48:00+0200,Other,Monetize integrated vortals,Id. Decision Makers,Existing Customer - Downgrade,70,Opp-2402
ACC-380,51000,2024-11-14,2025-03-10T01:47:00+0200,Trade Show,Matrix turn-key content,Perception Analysis,Existing Customer - Upgrade,20,Opp-2403
ACC-526,193000,2024-11-14,2020-11-01T19:43:00+0200,Other,Exploit distributed e-commerce,Closed Lost,Existing Customer - Upgrade,0,Opp-2404
ACC-749,243000,2024-06-12,2022-03-01T23:15:00+0200,Trade Show,Productize distributed paradigms,Proposal/Price Quote,New Customer,15,Opp-2405
ACC-422,39000,2024-12-11,2024-01-09T06:29:00+0200,Trade Show,Synthesize user-centric experiences,Value Proposition,Existing Customer - Replacement,40,Opp-2406
ACC-573,222000,2024-09-20,2023-05-08T12:31:00+0200,Direct Mail,Re-contextualize 24/365 vortals,Perception Analysis,Existing Customer - Replacement,50,Opp-2407
ACC-584,131000,2024-07-07,2021-09-05T07:47:58+0200,Web,Empower ubiquitous channels,Closed Won,Existing Customer - Replacement,60,Opp-2408
ACC-546,123000,2024-08-24,2023-01-31T14:15:00+0200,Partner Referral,Implement efficient content,Closed Won,Existing Customer - Replacement,35,Opp-2409
ACC-924,132000,2024-04-19,2024-08-31T17:51:00+0200,Other,Brand b2c technologies,Perception Analysis,New Customer,10,Opp-2410
ACC-745,74000,2025-02-06,2022-07-31T13:02:58+0200,Partner Referral,Redefine clicks-and-mortar supply-chains,Needs Analysis,New Customer,75,Opp-2411
ACC-635,133000,2024-11-01,2021-05-06T22:52:00+0200,Other,Integrate end-to-end markets,Value Proposition,Existing Customer - Replacement,75,Opp-2412
ACC-582,92000,2024-09-30,2022-08-05T20:06:00+0200,Trade Show,Unleash proactive action-items,Id. Decision Makers,Existing Customer - Replacement,40,Opp-2413
ACC-688,207000,2025-03-30,2022-10-07T23:21:00+0200,Phone Inquiry,Expedite turn-key e-markets,Perception Analysis,Existing Customer - Upgrade,45,Opp-2414
ACC-121,124000,2024-09-24,2024-10-08T13:18:00+0200,Web,Aggregate visionary portals,Id. Decision Makers,Existing Customer - Replacement,30,Opp-2415
ACC-752,39000,2024-10-29,2024-11-01T06:53:58+0200,Web,Productize e-business bandwidth,Negotiation/Review,Existing Customer - Upgrade,90,Opp-2416
ACC-40,75000,2025-03-29,2021-03-05T11:53:00+0200,Other,Brand cutting-edge schemas,Negotiation/Review,New Customer,100,Opp-2417
ACC-792,197000,2025-03-27,2024-10-06T01:14:00+0200,Web,Scale clicks-and-mortar niches,Proposal/Price Quote,Existing Customer - Downgrade,90,Opp-2418
ACC-401,107000,2024-04-07,2024-03-11T07:32:00+0200,Other,Visualize synergistic models,Perception Analysis,Existing Customer - Replacement,55,Opp-2419
ACC-934,213000,2024-08-05,2020-04-07T23:17:00+0200,Trade Show,Benchmark end-to-end relationships,Needs Analysis,Existing Customer - Upgrade,45,Opp-2420
ACC-747,142000,2024-09-25,2022-09-07T16:57:00+0200,Trade Show,Exploit granular niches,Needs Analysis,New Customer,5,Opp-2421
ACC-217,19000,2024-06-11,2020-05-07T10:12:00+0200,Phone Inquiry,Productize seamless web-readiness,Perception Analysis,Existing Customer - Replacement,45,Opp-2422
ACC-729,101000,2024-09-20,2020-10-31T20:15:00+0200,Phone Inquiry,Enhance innovative experiences,Proposal/Price Quote,Existing Customer - Replacement,50,Opp-2423
ACC-392,73000,2024-10-17,2021-05-12T19:20:00+0200,Partner Referral,Exploit out-of-the-box infrastructures,Perception Analysis,New Customer,30,Opp-2424
ACC-95,237000,2024-07-12,2020-04-06T01:34:00+0200,Other,Morph granular communities,Perception Analysis,Existing Customer - Replacement,75,Opp-2425
ACC-976,216000,2024-11-01,2024-07-03T10:38:00+0200,Trade Show,Matrix real-time info-mediaries,Value Proposition,Existing Customer - Upgrade,75,Opp-2426
ACC-516,211000,2025-01-27,2023-02-07T02:26:00+0200,Phone Inquiry,Morph best-of-breed eyeballs,Closed Lost,Existing Customer - Upgrade,25,Opp-2427
ACC-509,227000,2025-02-10,2021-08-11T11:55:00+0200,Trade Show,Engage scalable metrics,Negotiation/Review,Existing Customer - Replacement,50,Opp-2428
ACC-189,90000,2024-09-21,2025-03-06T06:27:00+0200,Direct Mail,Monetize interactive content,Qualification,Existing Customer - Upgrade,70,Opp-2429
ACC-495,40000,2025-01-30,2020-05-09T00:51:00+0200,Web,Streamline end-to-end partnerships,Id. Decision Makers,Existing Customer - Downgrade,45,Opp-2430
ACC-652,66000,2025-02-16,2022-07-10T10:38:00+0200,Partner Referral,Embrace vertical infrastructures,Value Proposition,Existing Customer - Downgrade,70,Opp-2431
ACC-525,113000,2025-03-22,2022-10-02T03:31:00+0200,Direct Mail,Benchmark efficient e-services,Closed Won,Existing Customer - Upgrade,0,Opp-2432
ACC-103,75000,2024-10-08,2023-09-05T15:53:00+0200,Web,Drive one-to-one deliverables,Proposal/Price Quote,Existing Customer - Replacement,85,Opp-2433
ACC-612,103000,2025-03-11,2021-04-04T04:41:00+0200,Direct Mail,Optimize sticky info-mediaries,Prospecting,Existing Customer - Upgrade,30,Opp-2434
ACC-845,156000,2025-03-21,2021-03-01T09:53:00+0200,Other,Extend best-of-breed channels,Id. Decision Makers,Existing Customer - Downgrade,60,Opp-2435
ACC-19,245000,2025-02-14,2025-01-02T15:20:00+0200,Trade Show,Whiteboard dot-com initiatives,Prospecting,New Customer,45,Opp-2436
ACC-892,39000,2025-01-22,2022-11-04T15:22:00+0200,Other,Unleash b2b eyeballs,Needs Analysis,New Customer,55,Opp-2437
ACC-957,96000,2025-03-24,2021-07-02T02:12:00+0200,Web,Empower world-class e-business,Qualification,Existing Customer - Upgrade,70,Opp-2438
ACC-850,70000,2025-02-27,2022-04-03T05:17:00+0200,Web,Enable impactful mindshare,Prospecting,Existing Customer - Upgrade,45,Opp-2439
ACC-461,176000,2024-11-29,2020-10-10T22:05:00+0200,Direct Mail,Orchestrate global channels,Negotiation/Review,Existing Customer - Replacement,100,Opp-2440
ACC-275,66000,2024-06-18,2020-05-03T03:42:00+0200,Phone Inquiry,Synergize visionary eyeballs,Proposal/Price Quote,Existing Customer - Upgrade,85,Opp-2441
ACC-695,154000,2025-03-23,2024-06-07T01:09:00+0200,Web,Re-contextualize mission-critical vortals,Proposal/Price Quote,Existing Customer - Upgrade,0,Opp-2442
ACC-432,91000,2025-02-19,2021-05-12T01:18:00+0200,Phone Inquiry,Syndicate scalable functionalities,Needs Analysis,New Customer,90,Opp-2443
ACC-515,42000,2024-12-22,2020-11-04T17:30:00+0200,Phone Inquiry,Extend transparent e-business,Negotiation/Review,New Customer,50,Opp-2444
ACC-325,183000,2024-10-22,2021-03-06T18:17:00+0200,Direct Mail,Enhance next-generation e-commerce,Needs Analysis,Existing Customer - Downgrade,0,Opp-2445
ACC-613,206000,2025-01-18,2024-03-06T06:40:00+0200,Web,Iterate clicks-and-mortar e-services,Id. Decision Makers,Existing Customer - Replacement,95,Opp-2446
ACC-971,178000,2025-02-18,2021-08-06T19:30:00+0200,Other,Re-intermediate revolutionary partnerships,Closed Lost,New Customer,60,Opp-2447
ACC-169,150000,2024-08-05,2021-04-10T01:52:00+0200,Partner Referral,Expedite global markets,Needs Analysis,Existing Customer - Replacement,30,Opp-2448
ACC-530,236000,2024-11-30,2022-05-01T22:12:00+0200,Partner Referral,Empower compelling architectures,Needs Analysis,Existing Customer - Downgrade,50,Opp-2449
ACC-710,151000,2024-07-29,2024-11-06T03:38:00+0200,Other,Evolve world-class e-services,Closed Lost,Existing Customer - Upgrade,20,Opp-2450
